2.31013	0.187382	1.18117	0.0605502
2.31013	0.231013	1.1466	0.0528769
2.31013	0.284804	1.08391	0.0437068
2.31013	0.351119	0.972953	0.0329482
2.31013	0.432876	0.793459	0.0213774
2.31013	0.53367	0.54737	0.0108045
2.31013	0.657933	0.27603	0.00341877
2.31013	0.811131	0.0622535	0.000335784
2.31013	1	-4.74915e-09	2.53453e-16
2.84804	1e-09	1.59792	-1.84884
2.84804	1.23285e-09	1.70135	-1.67718
2.84804	1.51991e-09	1.79283	-1.52624
2.84804	1.87382e-09	1.87177	-1.39643
2.84804	2.31013e-09	1.93908	-1.28515
2.84804	2.84804e-09	1.99606	-1.18898
2.84804	3.51119e-09	2.043	-1.10601
2.84804	4.32876e-09	2.08127	-1.03261
2.84804	5.3367e-09	2.11195	-0.966024
2.84804	6.57933e-09	2.13566	-0.904538
2.84804	8.11131e-09	2.15284	-0.847364
2.84804	1e-08	2.16397	-0.794099
2.84804	1.23285e-08	2.16929	-0.744786
2.84804	1.51991e-08	2.16946	-0.698989
2.84804	1.87382e-08	2.16512	-0.656272
2.84804	2.31013e-08	2.15659	-0.616979
2.84804	2.84804e-08	2.14477	-0.580625
2.84804	3.51119e-08	2.12994	-0.548004
2.84804	4.32876e-08	2.11262	-0.519624
2.84804	5.3367e-08	2.09358	-0.495731
2.84804	6.57933e-08	2.07371	-0.476136
2.84804	8.11131e-08	2.08639	-0.460412
2.84804	1e-07	2.1908	-0.447765
2.84804	1.23285e-07	2.28414	-0.437219
2.84804	1.51991e-07	2.36981	-0.427712
2.84804	1.87382e-07	2.45045	-0.418658
2.84804	2.31013e-07	2.52733	-0.409478
2.84804	2.84804e-07	2.59896	-0.399549
2.84804	3.51119e-07	2.67251	-0.388321
2.84804	4.32876e-07	2.74537	-0.374951
2.84804	5.3367e-07	2.81938	-0.35819
2.84804	6.57933e-07	2.89628	-0.336751
2.84804	8.11131e-07	2.9763	-0.309235
2.84804	1e-06	3.01342	-0.274477
2.84804	1.23285e-06	3.13776	-0.237095
2.84804	1.51991e-06	3.24057	-0.201668
2.84804	1.87382e-06	3.32302	-0.168401
2.84804	2.31013e-06	3.38331	-0.137589
2.84804	2.84804e-06	3.42715	-0.110253
2.84804	3.51119e-06	3.45575	-0.0873362
2.84804	4.32876e-06	3.47058	-0.0685905
2.84804	5.3367e-06	3.45978	-0.0519344
2.84804	6.57933e-06	3.4326	-0.036005
2.84804	8.11131e-06	3.39869	-0.0213629
2.84804	1e-05	3.35722	-0.00841271
2.84804	1.23285e-05	3.30875	0.00274665
2.84804	1.51991e-05	3.25093	0.0126344
2.84804	1.87382e-05	3.18535	0.0215575
2.84804	2.31013e-05	3.11644	0.0293758
2.84804	2.84804e-05	3.04264	0.0361005
2.84804	3.51119e-05	2.9644	0.0419534
2.84804	4.32876e-05	2.88397	0.0469683
2.84804	5.3367e-05	2.8008	0.051295
2.84804	6.57933e-05	2.71547	0.0550711
2.84804	8.11131e-05	2.63074	0.0581595
2.84804	0.0001	2.54456	0.0607422
2.84804	0.000123285	2.45892	0.0629644
2.84804	0.000151991	2.37361	0.0648774
2.84804	0.000187382	2.28902	0.0664966
2.84804	0.000231013	2.20647	0.0677286
2.84804	0.000284804	2.12537	0.0686319
2.84804	0.000351119	2.04579	0.0693315
2.84804	0.000432876	1.9686	0.0698245
2.84804	0.00053367	1.89382	0.0701202
2.84804	0.000657933	1.82158	0.0702877
2.84804	0.000811131	1.75201	0.0703537
2.84804	0.001	1.68531	0.0703474
2.84804	0.00123285	1.6219	0.0702832
2.84804	0.00151991	1.56126	0.0702461
2.84804	0.00187382	1.5035	0.0702854
2.84804	0.00231013	1.44968	0.0703515
2.84804	0.00284804	1.39884	0.0704925
2.84804	0.00351119	1.35096	0.0708155
2.84804	0.00432876	1.3068	0.0713398
2.84804	0.0053367	1.26588	0.0720747
2.84804	0.00657933	1.22831	0.0730684
2.84804	0.00811131	1.19414	0.0743154
2.84804	0.01	1.16345	0.0757996
2.84804	0.0123285	1.13646	0.0774683
2.84804	0.0151991	1.113	0.0792367
2.84804	0.0187382	1.09352	0.0809635
2.84804	0.0231013	1.07788	0.0824878
2.84804	0.0284804	1.06655	0.0835777
2.84804	0.0351119	1.05897	0.0840176
2.84804	0.0432876	1.05521	0.0835805
2.84804	0.053367	1.05534	0.0821247
2.84804	0.0657933	1.05658	0.0795476
2.84804	0.0811131	1.05931	0.0759192
2.84804	0.1	1.06003	0.0713809
2.84804	0.123285	1.05648	0.0661337
2.84804	0.151991	1.04555	0.0603139
2.84804	0.187382	1.02461	0.0538815
2.84804	0.231013	0.988418	0.0465704
2.84804	0.284804	0.926327	0.0380528
2.84804	0.351119	0.821475	0.0283146
2.84804	0.432876	0.659239	0.0181005
2.84804	0.53367	0.445276	0.0089901
2.84804	0.657933	0.218067	0.0027823
2.84804	0.811131	0.046934	0.000264265
2.84804	1	-3.22807e-09	1.98382e-16
3.51119	1e-09	1.14681	-1.73934
3.51119	1.23285e-09	1.24038	-1.58901
3.51119	1.51991e-09	1.32381	-1.45658
3.51119	1.87382e-09	1.39658	-1.34223
3.51119	2.31013e-09	1.45945	-1.24363
3.51119	2.84804e-09	1.51348	-1.15766
3.51119	3.51119e-09	1.55875	-1.0829
3.51119	4.32876e-09	1.59643	-1.01631
3.51119	5.3367e-09	1.62733	-0.955665
3.51119	6.57933e-09	1.65203	-0.899687
3.51119	8.11131e-09	1.67079	-0.847811
3.51119	1e-08	1.68407	-0.799692
3.51119	1.23285e-08	1.69205	-0.755408
3.51119	1.51991e-08	1.69529	-0.714527
3.51119	1.87382e-08	1.69435	-0.676663
3.51119	2.31013e-08	1.68955	-0.642085
3.51119	2.84804e-08	1.6817	-0.610298
3.51119	3.51119e-08	1.67117	-0.581901
3.51119	4.32876e-08	1.65845	-0.55723
3.51119	5.3367e-08	1.64428	-0.536348
3.51119	6.57933e-08	1.62948	-0.518984
3.51119	8.11131e-08	1.70137	-0.504679
3.51119	1e-07	1.79476	-0.492691
3.51119	1.23285e-07	1.87996	-0.482141
3.51119	1.51991e-07	1.95979	-0.472087
3.51119	1.87382e-07	2.03687	-0.461962
